Case_Number,Year,Type,Country,Activity,Sex,Age,Fatal (Y/N),Species,Month,Country_Code,Latitude,Longitude,Season
2001-04-13,2001,Unprovoked,UNITED STATES,surfing,M,12.0,N,spinner shark,4,US,38.0,-97.0,Spring
2001-04-12,2001,Unprovoked,UNITED STATES,,M,,N,,4,US,38.0,-97.0,Spring
2001-04-12,2001,Unprovoked,UNITED STATES,surfing,M,38.0,N,,4,US,38.0,-97.0,Spring
2001-04-12,2001,Unprovoked,UNITED STATES,surfing,M,21.0,N,spinner shark,4,US,38.0,-97.0,Spring
2001-04-12,2001,Unprovoked,UNITED STATES,surfing,M,12.0,N,spinner shark,4,US,38.0,-97.0,Spring
2001-04-12,2001,Unprovoked,UNITED STATES,surfing,M,22.0,N,spinner shark,4,US,38.0,-97.0,Spring
2001-04-11,2001,Unprovoked,UNITED STATES,surfing,M,19.0,N,spinner shark,4,US,38.0,-97.0,Spring
2001-04-11,2001,Unprovoked,UNITED STATES,surfing,M,22.0,N,,4,US,38.0,-97.0,Spring
2001-04-11,2001,Unprovoked,UNITED STATES,surfing,M,,N,,4,US,38.0,-97.0,Spring
2001-04-10,2001,Unprovoked,UNITED STATES,surfing,,16.0,N,spinner shark,4,US,38.0,-97.0,Spring
2001-04-05,2001,Unprovoked,UNITED STATES,multiple activities,M,26.0,N,,4,US,38.0,-97.0,Spring
2001-03-23,2001,Unprovoked,UNITED STATES,surfing,M,,N,,3,US,38.0,-97.0,Winter
2001-03-09,2001,Unprovoked,UNITED STATES,surfing,M,,N,spinner shark,3,US,38.0,-97.0,Winter
2001-01-09,2001,Unprovoked,UNITED STATES,surfing,M,,N,,1,US,38.0,-97.0,Winter
2000-11-18,2000,Unprovoked,UNITED STATES,swimming,M,73.0,N,,11,US,38.0,-97.0,Autumn
2000-11-04,2000,Unprovoked,UNITED STATES,surfing,M,27.0,N,white shark,11,US,38.0,-97.0,Autumn
2000-10-20,2000,Unprovoked,UNITED STATES,surfing,M,23.0,N,,10,US,38.0,-97.0,Autumn
2000-10-18,2000,Unprovoked,UNITED STATES,multiple activities,F,56.0,N,tiger shark,10,US,38.0,-97.0,Autumn
2000-10-14,2000,Unprovoked,UNITED STATES,swimming,M,69.0,N,,10,US,38.0,-97.0,Autumn
2000-10-09,2000,Unprovoked,UNITED STATES,surfing,M,17.0,N,,10,US,38.0,-97.0,Autumn
2000-10-06,2000,Unprovoked,UNITED STATES,surfing,M,23.0,N,blacktip shark,10,US,38.0,-97.0,Autumn
2000-10-06,2000,Unprovoked,UNITED STATES,surfing,M,11.0,N,,10,US,38.0,-97.0,Autumn
2000-10-02,2000,Unprovoked,UNITED STATES,surfing,M,24.0,N,,10,US,38.0,-97.0,Autumn
2000-09-29,2000,Unprovoked,UNITED STATES,surfing,M,,N,white shark,9,US,38.0,-97.0,Summer
2000-09-16,2000,Unprovoked,UNITED STATES,,,,N,,9,US,38.0,-97.0,Summer
2000-09-15,2000,Unprovoked,UNITED STATES,multiple activities,M,49.0,N,,9,US,38.0,-97.0,Summer
2000-09-12,2000,Unprovoked,UNITED STATES,surfing,F,26.0,N,,9,US,38.0,-97.0,Summer
2000-09-11,2000,Unprovoked,UNITED STATES,multiple activities,M,25.0,N,,9,US,38.0,-97.0,Summer
2000-09-10,2000,Unprovoked,UNITED STATES,swimming,M,8.0,N,,9,US,38.0,-97.0,Summer
2000-09-08,2000,Unprovoked,UNITED STATES,wading,M,40.0,N,,9,US,38.0,-97.0,Summer
2000-08-31,2000,Unprovoked,UNITED STATES,swimming,M,47.0,N,,8,US,38.0,-97.0,Summer
2000-08-30,2000,Unprovoked,UNITED STATES,,M,69.0,Y,bull shark,8,US,38.0,-97.0,Summer
2000-08-27,2000,Provoked,UNITED STATES,,M,,N,,8,US,38.0,-97.0,Summer
2000-08-21,2000,Unprovoked,UNITED STATES,swimming,M,,N,,8,US,38.0,-97.0,Summer
2000-08-15,2000,Unprovoked,UNITED STATES,multiple activities,M,53.0,N,tiger shark,8,US,38.0,-97.0,Summer
2000-08-13,2000,Unprovoked,UNITED STATES,multiple activities,M,27.0,N,,8,US,38.0,-97.0,Summer
2000-08-12,2000,Unprovoked,UNITED STATES,wading,F,44.0,N,blacktip shark,8,US,38.0,-97.0,Summer
2000-07-25,2000,Unprovoked,UNITED STATES,,M,5.0,N,,7,US,38.0,-97.0,Summer
2000-07-22,2000,Unprovoked,UNITED STATES,snorkeling,F,45.0,N,nurse shark,7,US,38.0,-97.0,Summer
2000-07-17,2000,Unprovoked,UNITED STATES,surfing,M,16.0,N,,7,US,38.0,-97.0,Summer
2000-07-16,2000,Unprovoked,UNITED STATES,surfing,M,14.0,N,,7,US,38.0,-97.0,Summer
2000-07-10,2000,Unprovoked,UNITED STATES,wading,M,13.0,N,,7,US,38.0,-97.0,Summer
2000-07-09,2000,Unprovoked,UNITED STATES,swimming,M,41.0,N,,7,US,38.0,-97.0,Summer
2000-07-07,2000,Unprovoked,UNITED STATES,,M,5.0,N,lemon shark,7,US,38.0,-97.0,Summer
2000-07-06,2000,Unprovoked,UNITED STATES,,F,12.0,N,tiger shark,7,US,38.0,-97.0,Summer
2000-07-04,2000,Unprovoked,UNITED STATES,wading,F,20.0,N,,7,US,38.0,-97.0,Summer
2000-07-04,2000,Unprovoked,UNITED STATES,multiple activities,F,55.0,N,nurse shark,7,US,38.0,-97.0,Summer
2000-07-02,2000,Unprovoked,UNITED STATES,wading,F,13.0,N,,7,US,38.0,-97.0,Summer
2000-07-02,2000,Unprovoked,UNITED STATES,wading,F,19.0,N,spinner shark,7,US,38.0,-97.0,Summer
2000-06-19,2000,Unprovoked,UNITED STATES,wading,M,52.0,N,,6,US,38.0,-97.0,Spring
2000-06-13,2000,Watercraft,UNITED STATES,,,,N,bull shark,6,US,38.0,-97.0,Spring
2000-06-10,2000,Unprovoked,UNITED STATES,surfing,M,17.0,N,blacktip shark,6,US,38.0,-97.0,Spring
2000-06-09,2000,Unprovoked,UNITED STATES,swimming,M,55.0,N,bull shark,6,US,38.0,-97.0,Spring
2000-06-09,2000,Unprovoked,UNITED STATES,swimming,M,44.0,N,bull shark,6,US,38.0,-97.0,Spring
2000-06-02,2000,Unprovoked,UNITED STATES,snorkeling,M,13.0,N,,6,US,38.0,-97.0,Spring
2000-04-14,2000,Unprovoked,UNITED STATES,wading,M,34.0,N,,4,US,38.0,-97.0,Spring
2000-04-09,2000,Unprovoked,UNITED STATES,multiple activities,M,,N,,4,US,38.0,-97.0,Spring
2000-03-31,2000,Unprovoked,UNITED STATES,fishing,M,,N,,3,US,38.0,-97.0,Winter
2000-03-26,2000,Unprovoked,UNITED STATES,surfing,F,14.0,N,,3,US,38.0,-97.0,Winter
2000-03-24,2000,Unprovoked,UNITED STATES,surfing,M,37.0,N,,3,US,38.0,-97.0,Winter
2000-03-00,2000,Unprovoked,UNITED STATES,multiple activities,M,39.0,N,mako shark,3,US,38.0,-97.0,Winter
2000-02-21,2000,Unprovoked,UNITED STATES,,M,27.0,N,,2,US,38.0,-97.0,Winter
2000-00-00,2000,Watercraft,UNITED STATES,fishing,M,,N,hammerhead shark,0,US,38.0,-97.0,
1999-12-02,1999,Unprovoked,UNITED STATES,surfing,M,35.0,N,,12,US,38.0,-97.0,Autumn
1999-11-30,1999,Unprovoked,UNITED STATES,surfing,M,19.0,N,,11,US,38.0,-97.0,Autumn
1999-11-23,1999,Unprovoked,UNITED STATES,swimming,F,51.0,N,tiger shark,11,US,38.0,-97.0,Autumn
1999-11-15,1999,Unprovoked,UNITED STATES,surfing,M,,N,white shark,11,US,38.0,-97.0,Autumn
1999-10-30,1999,Unprovoked,UNITED STATES,surfing,M,45.0,N,,10,US,38.0,-97.0,Autumn
1999-10-30,1999,Unprovoked,UNITED STATES,surfing,M,13.0,N,,10,US,38.0,-97.0,Autumn
1999-10-20,1999,Unprovoked,UNITED STATES,surfing,M,,N,lemon shark,10,US,38.0,-97.0,Autumn
1999-10-01,1999,Unprovoked,UNITED STATES,surfing,M,16.0,N,tiger shark,10,US,38.0,-97.0,Autumn
1999-09-29,1999,Unprovoked,UNITED STATES,multiple activities,M,22.0,N,,9,US,38.0,-97.0,Summer
1999-09-18,1999,Unprovoked,UNITED STATES,rowing sports,M,37.0,N,white shark,9,US,38.0,-97.0,Summer
1999-09-16,1999,Unprovoked,UNITED STATES,wading,F,61.0,N,,9,US,38.0,-97.0,Summer
1999-09-10,1999,Unprovoked,UNITED STATES,wading,F,10.0,N,,9,US,38.0,-97.0,Summer
1999-09-05,1999,Unprovoked,UNITED STATES,surfing,M,13.0,N,,9,US,38.0,-97.0,Summer
1999-09-04,1999,Provoked,UNITED STATES,wading,M,7.0,N,,9,US,38.0,-97.0,Summer
1999-09-04,1999,Unprovoked,UNITED STATES,multiple activities,M,39.0,N,,9,US,38.0,-97.0,Summer
1999-08-26,1999,Unprovoked,UNITED STATES,surfing,M,28.0,N,,8,US,38.0,-97.0,Summer
1999-08-24,1999,Unprovoked,UNITED STATES,surfing,M,,N,,8,US,38.0,-97.0,Summer
1999-08-21,1999,Unprovoked,UNITED STATES,surfing,M,17.0,N,,8,US,38.0,-97.0,Summer
1999-08-16,1999,Unprovoked,UNITED STATES,,M,10.0,N,,8,US,38.0,-97.0,Summer
1999-08-05,1999,Unprovoked,UNITED STATES,surfing,M,62.0,N,,8,US,38.0,-97.0,Summer
1999-07-26,1999,Unprovoked,UNITED STATES,swimming,M,43.0,N,bull shark,7,US,38.0,-97.0,Summer
1999-07-21,1999,Unprovoked,UNITED STATES,surfing,M,43.0,N,tiger shark,7,US,38.0,-97.0,Summer
1999-07-06,1999,Unprovoked,UNITED STATES,,M,,N,,7,US,38.0,-97.0,Summer
1999-07-04,1999,Unprovoked,UNITED STATES,wading,F,30.0,N,blacktip shark,7,US,38.0,-97.0,Summer
1999-06-19,1999,Unprovoked,UNITED STATES,,M,20.0,N,,6,US,38.0,-97.0,Spring
1999-06-17,1999,Unprovoked,UNITED STATES,surfing,M,21.0,N,,6,US,38.0,-97.0,Spring
1999-06-12,1999,Unprovoked,UNITED STATES,swimming,M,41.0,N,,6,US,38.0,-97.0,Spring
1999-06-09,1999,Unprovoked,UNITED STATES,wading,M,5.0,N,spinner shark,6,US,38.0,-97.0,Spring
1999-04-01,1999,Unprovoked,UNITED STATES,surfing,M,14.0,N,,4,US,38.0,-97.0,Spring
1999-03-18,1999,Unprovoked,UNITED STATES,swimming,F,29.0,Y,,3,US,38.0,-97.0,Winter
1999-03-08,1999,Unprovoked,UNITED STATES,surfing,M,18.0,N,,3,US,38.0,-97.0,Winter
1999-03-05,1999,Unprovoked,UNITED STATES,swimming,F,29.0,N,,3,US,38.0,-97.0,Winter
1999-02-26,1999,Watercraft,UNITED STATES,,,,N,basking shark,2,US,38.0,-97.0,Winter
1999-02-03,1999,Unprovoked,UNITED STATES,surfing,M,25.0,N,spinner shark,2,US,38.0,-97.0,Winter
1998-12-24,1998,Provoked,UNITED STATES,surfing,M,19.0,N,,12,US,38.0,-97.0,Autumn
1998-11-21,1998,Unprovoked,UNITED STATES,swimming,M,9.0,Y,tiger shark,11,US,38.0,-97.0,Autumn
1998-11-14,1998,Unprovoked,UNITED STATES,surfing,M,14.0,N,,11,US,38.0,-97.0,Autumn
1998-11-11,1998,Unprovoked,UNITED STATES,wading,M,13.0,N,,11,US,38.0,-97.0,Autumn
1998-11-05,1998,Unprovoked,UNITED STATES,surfing,M,32.0,N,white shark,11,US,38.0,-97.0,Autumn
1998-10-24,1998,Unprovoked,UNITED STATES,swimming,F,17.0,N,,10,US,38.0,-97.0,Autumn
1998-10-10,1998,Unprovoked,UNITED STATES,surfing,M,,N,,10,US,38.0,-97.0,Autumn
1998-10-01,1998,Unprovoked,UNITED STATES,,M,28.0,N,,10,US,38.0,-97.0,Autumn
1998-09-27,1998,Unprovoked,UNITED STATES,surfing,M,6.0,N,,9,US,38.0,-97.0,Summer
1998-09-22,1998,Unprovoked,UNITED STATES,surfing,M,18.0,N,,9,US,38.0,-97.0,Summer
1998-09-14,1998,Unprovoked,UNITED STATES,surfing,M,28.0,N,,9,US,38.0,-97.0,Summer
1998-08-30,1998,Unprovoked,UNITED STATES,surfing,M,26.0,N,,8,US,38.0,-97.0,Summer
1998-08-26,1998,Unprovoked,UNITED STATES,surfing,M,16.0,N,white shark,8,US,38.0,-97.0,Summer
1998-08-23,1998,Unprovoked,UNITED STATES,multiple activities,M,,N,dusky shark,8,US,38.0,-97.0,Summer
1998-08-13,1998,Unprovoked,UNITED STATES,surfing,M,11.0,N,,8,US,38.0,-97.0,Summer
1998-07-25,1998,Unprovoked,UNITED STATES,surfing,M,13.0,N,,7,US,38.0,-97.0,Summer
1998-06-08,1998,Unprovoked,UNITED STATES,surfing,M,18.0,N,,6,US,38.0,-97.0,Spring
1998-05-25,1998,Unprovoked,UNITED STATES,surfing,M,40.0,N,lemon shark,5,US,38.0,-97.0,Spring
1998-05-16,1998,Unprovoked,UNITED STATES,swimming,F,14.0,N,,5,US,38.0,-97.0,Spring
1998-05-16,1998,Unprovoked,UNITED STATES,multiple activities,M,24.0,N,,5,US,38.0,-97.0,Spring
1998-04-21,1998,Unprovoked,UNITED STATES,surfing,M,50.0,N,white shark,4,US,38.0,-97.0,Spring
1998-04-17,1998,Provoked,UNITED STATES,snorkeling,M,16.0,N,nurse shark,4,US,38.0,-97.0,Spring
1998-03-31,1998,Unprovoked,UNITED STATES,swimming,M,40.0,N,,3,US,38.0,-97.0,Winter
1998-03-08,1998,Unprovoked,UNITED STATES,multiple activities,M,32.0,N,spinner shark,3,US,38.0,-97.0,Winter
1998-02-23,1998,Unprovoked,UNITED STATES,swimming,M,,N,spinner shark,2,US,38.0,-97.0,Winter
1998-00-00,1998,Unprovoked,UNITED STATES,multiple activities,M,,N,tiger shark,0,US,38.0,-97.0,
1997-12-25,1997,Unprovoked,UNITED STATES,swimming,M,8.0,N,,12,US,38.0,-97.0,Autumn
1997-11-05,1997,Unprovoked,UNITED STATES,swimming,M,32.0,N,,11,US,38.0,-97.0,Autumn
1997-10-28,1997,Unprovoked,UNITED STATES,surfing,M,19.0,N,tiger shark,10,US,38.0,-97.0,Autumn
1997-10-24,1997,Unprovoked,UNITED STATES,surfing,M,23.0,N,blacktip shark,10,US,38.0,-97.0,Autumn
1997-10-21,1997,Unprovoked,UNITED STATES,surfing,M,12.0,N,,10,US,38.0,-97.0,Autumn
1997-10-04,1997,Unprovoked,UNITED STATES,swimming,F,14.0,N,,10,US,38.0,-97.0,Autumn
1997-09-09,1997,Unprovoked,UNITED STATES,surfing,M,12.0,N,,9,US,38.0,-97.0,Summer
1997-09-08,1997,Unprovoked,UNITED STATES,surfing,,17.0,N,blacktip shark,9,US,38.0,-97.0,Summer
1997-09-06,1997,Unprovoked,UNITED STATES,surfing,M,20.0,N,,9,US,38.0,-97.0,Summer
1997-08-30,1997,Unprovoked,UNITED STATES,surfing,M,18.0,N,,8,US,38.0,-97.0,Summer
1997-08-27,1997,Unprovoked,UNITED STATES,multiple activities,M,22.0,N,,8,US,38.0,-97.0,Summer
1997-08-24,1997,Unprovoked,UNITED STATES,surfing,M,29.0,N,white shark,8,US,38.0,-97.0,Summer
1997-08-11,1997,Unprovoked,UNITED STATES,swimming,F,12.0,N,,8,US,38.0,-97.0,Summer
1997-08-10,1997,Unprovoked,UNITED STATES,surfing,M,17.0,N,,8,US,38.0,-97.0,Summer
1997-08-09,1997,Unprovoked,UNITED STATES,surfing,M,,N,,8,US,38.0,-97.0,Summer
1997-08-05,1997,Unprovoked,UNITED STATES,wading,F,10.0,N,,8,US,38.0,-97.0,Summer
1997-08-04,1997,Unprovoked,UNITED STATES,fishing,M,,N,,8,US,38.0,-97.0,Summer
1997-08-02,1997,Unprovoked,UNITED STATES,surfing,M,17.0,N,,8,US,38.0,-97.0,Summer
1997-08-02,1997,Unprovoked,UNITED STATES,multiple activities,M,19.0,N,,8,US,38.0,-97.0,Summer
1997-07-14,1997,Unprovoked,UNITED STATES,wading,M,50.0,N,blacktip shark,7,US,38.0,-97.0,Summer
1997-06-24,1997,Unprovoked,UNITED STATES,multiple activities,M,,N,,6,US,38.0,-97.0,Spring
1997-06-09,1997,Unprovoked,UNITED STATES,surfing,M,18.0,N,spinner shark,6,US,38.0,-97.0,Spring
1997-06-02,1997,Unprovoked,UNITED STATES,surfing,M,33.0,N,spinner shark,6,US,38.0,-97.0,Spring
1997-05-31,1997,Unprovoked,UNITED STATES,multiple activities,M,35.0,N,,5,US,38.0,-97.0,Spring
1997-05-31,1997,Unprovoked,UNITED STATES,surfing,M,34.0,N,,5,US,38.0,-97.0,Spring
1997-05-31,1997,Unprovoked,UNITED STATES,surfing,M,12.0,N,,5,US,38.0,-97.0,Spring
1997-02-21,1997,Unprovoked,UNITED STATES,,M,,,,2,US,38.0,-97.0,Winter
1996-11-29,1996,Unprovoked,UNITED STATES,surfing,M,45.0,N,white shark,11,US,38.0,-97.0,Autumn
1996-11-18,1996,Unprovoked,UNITED STATES,surfing,M,26.0,N,,11,US,38.0,-97.0,Autumn
1996-10-05,1996,Unprovoked,UNITED STATES,surfing,M,22.0,N,white shark,10,US,38.0,-97.0,Autumn
1996-10-03,1996,Unprovoked,UNITED STATES,surfing,M,21.0,N,,10,US,38.0,-97.0,Autumn
1996-10-03,1996,Unprovoked,UNITED STATES,surfing,M,31.0,N,white shark,10,US,38.0,-97.0,Autumn
1996-09-18,1996,Unprovoked,UNITED STATES,swimming,M,14.0,N,,9,US,38.0,-97.0,Summer
1996-09-06,1996,Unprovoked,UNITED STATES,multiple activities,M,19.0,N,,9,US,38.0,-97.0,Summer
1996-09-02,1996,Unprovoked,UNITED STATES,wading,M,5.0,N,,9,US,38.0,-97.0,Summer
1996-09-02,1996,Unprovoked,UNITED STATES,surfing,M,28.0,N,,9,US,38.0,-97.0,Summer
1996-08-29,1996,Unprovoked,UNITED STATES,surfing,M,19.0,N,tiger shark,8,US,38.0,-97.0,Summer
1996-08-13,1996,Unprovoked,UNITED STATES,snorkeling,M,36.0,N,white shark,8,US,38.0,-97.0,Summer
1996-08-11,1996,Unprovoked,UNITED STATES,fishing,M,21.0,N,hammerhead shark,8,US,38.0,-97.0,Summer
1996-07-26,1996,Unprovoked,UNITED STATES,wading,F,8.0,N,,7,US,38.0,-97.0,Summer
1996-07-21,1996,Unprovoked,UNITED STATES,swimming,M,46.0,N,,7,US,38.0,-97.0,Summer
1996-07-20,1996,Unprovoked,UNITED STATES,swimming,M,9.0,N,,7,US,38.0,-97.0,Summer
1996-07-14,1996,Unprovoked,UNITED STATES,,,,,,7,US,38.0,-97.0,Summer
1996-07-10,1996,Unprovoked,UNITED STATES,,M,18.0,N,,7,US,38.0,-97.0,Summer
1996-07-04,1996,Unprovoked,UNITED STATES,wading,F,63.0,N,,7,US,38.0,-97.0,Summer
1996-06-25,1996,Unprovoked,UNITED STATES,surfing,F,24.0,N,,6,US,38.0,-97.0,Spring
1996-05-18,1996,Unprovoked,UNITED STATES,surfing,M,22.0,N,,5,US,38.0,-97.0,Spring
1996-05-07,1996,Unprovoked,UNITED STATES,surfing,M,27.0,N,spinner shark,5,US,38.0,-97.0,Spring
1996-04-28,1996,Unprovoked,UNITED STATES,,M,,,,4,US,38.0,-97.0,Spring
1996-02-19,1996,Provoked,UNITED STATES,swimming,F,32.0,N,nurse shark,2,US,38.0,-97.0,Winter
1996-01-23,1996,Provoked,UNITED STATES,wading,M,33.0,N,nurse shark,1,US,38.0,-97.0,Winter
1996-01-16,1996,Unprovoked,UNITED STATES,swimming,M,53.0,N,tiger shark,1,US,38.0,-97.0,Winter
1996-00-00,1996,Unprovoked,UNITED STATES,surfing,M,,N,tiger shark,0,US,38.0,-97.0,
1995-12-18,1995,Unprovoked,UNITED STATES,,M,,,,12,US,38.0,-97.0,Autumn
1995-10-28,1995,Unprovoked,UNITED STATES,surfing,M,13.0,N,,10,US,38.0,-97.0,Autumn
1995-10-21,1995,Unprovoked,UNITED STATES,surfing,M,17.0,N,,10,US,38.0,-97.0,Autumn
1995-10-01,1995,Unprovoked,UNITED STATES,surfing,M,39.0,N,,10,US,38.0,-97.0,Autumn
1995-09-30,1995,Unprovoked,UNITED STATES,surfing,M,14.0,N,,9,US,38.0,-97.0,Summer
1995-09-30,1995,Unprovoked,UNITED STATES,surfing,M,17.0,N,,9,US,38.0,-97.0,Summer
1995-09-28,1995,Unprovoked,UNITED STATES,multiple activities,M,25.0,N,white shark,9,US,38.0,-97.0,Summer
1995-09-19,1995,Unprovoked,UNITED STATES,surfing,M,19.0,N,,9,US,38.0,-97.0,Summer
1995-09-17,1995,Unprovoked,UNITED STATES,swimming,F,19.0,N,,9,US,38.0,-97.0,Summer
1995-09-13,1995,Unprovoked,UNITED STATES,snorkeling,M,25.0,Y,bull shark,9,US,38.0,-97.0,Summer
1995-09-03,1995,Unprovoked,UNITED STATES,multiple activities,M,32.0,N,white shark,9,US,38.0,-97.0,Summer
1995-08-31,1995,Unprovoked,UNITED STATES,surfing,M,19.0,N,,8,US,38.0,-97.0,Summer
1995-08-31,1995,Unprovoked,UNITED STATES,,M,44.0,N,,8,US,38.0,-97.0,Summer
1995-08-26,1995,Unprovoked,UNITED STATES,surfing,M,16.0,N,,8,US,38.0,-97.0,Summer
1995-08-26,1995,Unprovoked,UNITED STATES,surfing,M,18.0,N,,8,US,38.0,-97.0,Summer
1995-08-25,1995,Unprovoked,UNITED STATES,swimming,M,16.0,N,,8,US,38.0,-97.0,Summer
1995-08-22,1995,Unprovoked,UNITED STATES,swimming,M,23.0,N,,8,US,38.0,-97.0,Summer
1995-08-22,1995,Unprovoked,UNITED STATES,surfing,M,19.0,N,,8,US,38.0,-97.0,Summer
1995-08-21,1995,Unprovoked,UNITED STATES,snorkeling,,,N,,8,US,38.0,-97.0,Summer
1995-08-15,1995,Unprovoked,UNITED STATES,wading,M,20.0,N,,8,US,38.0,-97.0,Summer
1995-08-10,1995,Unprovoked,UNITED STATES,surfing,M,20.0,N,,8,US,38.0,-97.0,Summer
1995-08-10,1995,Unprovoked,UNITED STATES,,F,14.0,N,blacktip shark,8,US,38.0,-97.0,Summer
1995-08-07,1995,Unprovoked,UNITED STATES,surfing,M,12.0,N,,8,US,38.0,-97.0,Summer
1995-07-28,1995,Unprovoked,UNITED STATES,surfing,M,,N,,7,US,38.0,-97.0,Summer
1995-07-28,1995,Unprovoked,UNITED STATES,surfing,M,,N,,7,US,38.0,-97.0,Summer
1995-07-28,1995,Unprovoked,UNITED STATES,surfing,M,18.0,N,,7,US,38.0,-97.0,Summer
1995-07-28,1995,Unprovoked,UNITED STATES,wading,M,18.0,N,,7,US,38.0,-97.0,Summer
1995-07-28,1995,Unprovoked,UNITED STATES,,M,12.0,N,,7,US,38.0,-97.0,Summer
1995-07-24,1995,Unprovoked,UNITED STATES,swimming,F,7.0,N,,7,US,38.0,-97.0,Summer
1995-07-23,1995,Unprovoked,UNITED STATES,surfing,M,47.0,N,,7,US,38.0,-97.0,Summer
1995-07-06,1995,Unprovoked,UNITED STATES,surfing,M,34.0,N,,7,US,38.0,-97.0,Summer
1995-07-03,1995,Provoked,UNITED STATES,fishing,F,32.0,N,blacktip shark,7,US,38.0,-97.0,Summer
1995-07-00,1995,Provoked,UNITED STATES,surfing,M,,N,,7,US,38.0,-97.0,Summer
1995-06-30,1995,Unprovoked,UNITED STATES,snorkeling,M,31.0,N,white shark,6,US,38.0,-97.0,Spring
1995-06-24,1995,Unprovoked,UNITED STATES,rowing sports,F,,N,white shark,6,US,38.0,-97.0,Spring
1995-06-23,1995,Unprovoked,UNITED STATES,,M,13.0,N,,6,US,38.0,-97.0,Spring
1995-06-17,1995,Unprovoked,UNITED STATES,surfing,M,,N,,6,US,38.0,-97.0,Spring
1995-06-17,1995,Unprovoked,UNITED STATES,swimming,M,45.0,N,,6,US,38.0,-97.0,Spring
1995-06-16,1995,Unprovoked,UNITED STATES,swimming,F,10.0,N,,6,US,38.0,-97.0,Spring
1995-06-14,1995,Unprovoked,UNITED STATES,swimming,M,38.0,N,tiger shark,6,US,38.0,-97.0,Spring
1995-05-26,1995,Unprovoked,UNITED STATES,surfing,M,15.0,N,bull shark,5,US,38.0,-97.0,Spring
1995-04-13,1995,Unprovoked,UNITED STATES,,M,20.0,N,,4,US,38.0,-97.0,Spring
1995-00-00,1995,Unprovoked,UNITED STATES,,M,,,,0,US,38.0,-97.0,
1994-12-18,1994,Unprovoked,UNITED STATES,surfing,,,N,,12,US,38.0,-97.0,Autumn
1994-12-09,1994,Unprovoked,UNITED STATES,,M,42.0,Y,white shark,12,US,38.0,-97.0,Autumn
1994-11-13,1994,Unprovoked,UNITED STATES,multiple activities,F,34.0,N,,11,US,38.0,-97.0,Autumn
1994-11-06,1994,Unprovoked,UNITED STATES,surfing,,,N,,11,US,38.0,-97.0,Autumn
1994-10-08,1994,Provoked,UNITED STATES,wading,F,9.0,N,,10,US,38.0,-97.0,Autumn
1994-10-05,1994,Unprovoked,UNITED STATES,surfing,M,16.0,N,,10,US,38.0,-97.0,Autumn
1994-09-26,1994,Unprovoked,UNITED STATES,swimming,F,30.0,N,,9,US,38.0,-97.0,Summer
1994-09-21,1994,Unprovoked,UNITED STATES,surfing,M,43.0,N,white shark,9,US,38.0,-97.0,Summer
1994-09-11,1994,Sea Disaster,UNITED STATES,,M,,Y,,9,US,38.0,-97.0,Summer
1994-09-05,1994,Unprovoked,UNITED STATES,,F,12.0,N,,9,US,38.0,-97.0,Summer
1994-07-08,1994,Unprovoked,UNITED STATES,surfing,M,15.0,N,,7,US,38.0,-97.0,Summer
1994-05-31,1994,Unprovoked,UNITED STATES,surfing,M,24.0,N,,5,US,38.0,-97.0,Spring
1994-05-31,1994,Unprovoked,UNITED STATES,surfing,M,28.0,N,spinner shark,5,US,38.0,-97.0,Spring
1994-05-28,1994,Unprovoked,UNITED STATES,multiple activities,M,35.0,N,,5,US,38.0,-97.0,Spring
1994-05-24,1994,Unprovoked,UNITED STATES,wading,F,36.0,N,,5,US,38.0,-97.0,Spring
1994-05-23,1994,Unprovoked,UNITED STATES,wading,M,26.0,N,,5,US,38.0,-97.0,Spring
1994-05-15,1994,Unprovoked,UNITED STATES,surfing,M,22.0,N,,5,US,38.0,-97.0,Spring
1994-04-03,1994,Unprovoked,UNITED STATES,snorkeling,M,71.0,N,,4,US,38.0,-97.0,Spring
1994-03-07,1994,Provoked,UNITED STATES,,M,33.0,N,lemon shark,3,US,38.0,-97.0,Winter
1994-02-19,1994,Unprovoked,UNITED STATES,surfing,M,23.0,N,,2,US,38.0,-97.0,Winter
1994-02-13,1994,Provoked,UNITED STATES,fishing,M,,N,,2,US,38.0,-97.0,Winter
1994-01-31,1994,Unprovoked,UNITED STATES,surfing,M,,Y,tiger shark,1,US,38.0,-97.0,Winter
1994-00-00,1994,Unprovoked,UNITED STATES,surfing,M,,N,,0,US,38.0,-97.0,
1993-12-00,1993,Unprovoked,UNITED STATES,surfing,M,,Y,tiger shark,12,US,38.0,-97.0,Autumn
1993-11-28,1993,Unprovoked,UNITED STATES,swimming,M,30.0,N,,11,US,38.0,-97.0,Autumn
1993-11-12,1993,Unprovoked,UNITED STATES,multiple activities,M,,N,,11,US,38.0,-97.0,Autumn
1993-10-30,1993,Unprovoked,UNITED STATES,surfing,M,26.0,N,white shark,10,US,38.0,-97.0,Autumn
1993-10-26,1993,Unprovoked,UNITED STATES,swimming,F,26.0,N,bull shark,10,US,38.0,-97.0,Autumn
1993-10-10,1993,Watercraft,UNITED STATES,rowing sports,F,34.0,N,white shark,10,US,38.0,-97.0,Autumn
1993-10-00,1993,Unprovoked,UNITED STATES,surfing,,,N,tiger shark,10,US,38.0,-97.0,Autumn
